#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Sat Sep 15 23:35:01 EDT 2018,13,13,Assignment5Suite,AngleMoveLeftLineTestCase+ AngleMoveRightLineTestCase+ , ,BridgeSceneArthurMoveHeadTestCase- BridgeSceneArthurMoveLeftArmTestCase- BridgeSceneArthurMoveRightLegTestCase- BridgeSceneArthurMoveStringShapeTestCase- BridgeSceneArthurScaleHeadTestCase- BridgeSceneArthurScaleLeftArmTestCase- BridgeSceneArthurScaleRightLegTestCase- BridgeSceneGalahadMoveLeftArmTestCase- BridgeSceneGalahadScaleLeftArmTestCase- BridgeSceneLancelotMoveLeftArmTestCase- BridgeSceneLancelotScaleLeftArmTestCase- BridgeSceneRobinMoveLeftArmTestCase- BridgeSceneRobinScaleLeftArmTestCase- , ,
1,Sat Sep 15 23:41:10 EDT 2018,13,0,BridgeSceneComponentScaleSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
2,Sat Sep 15 23:42:05 EDT 2018,13,0,Assignment5Suite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
3,Sun Sep 16 00:03:16 EDT 2018,13,0,Assignment5Suite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
4,Sun Sep 16 00:18:00 EDT 2018,13,0,Assignment5Suite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
5,Sun Sep 16 00:33:09 EDT 2018,13,0,AngleMoveSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
6,Sun Sep 16 00:33:31 EDT 2018,13,0,BridgeSceneComponentMoveSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
7,Sun Sep 16 00:35:35 EDT 2018,13,0,AngleMoveSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
8,Sun Sep 16 00:35:38 EDT 2018,13,0,BridgeSceneComponentMoveSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
9,Sun Sep 16 00:41:41 EDT 2018,13,0,AngleMoveSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
10,Sun Sep 16 01:28:14 EDT 2018,13,0,BridgeSceneArthurScaleHeadTestCase,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
11,Sun Sep 16 01:28:17 EDT 2018,13,0,AngleMoveSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
12,Sun Sep 16 01:28:22 EDT 2018,13,0,BridgeSceneComponentMoveSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
13,Sun Sep 16 01:43:26 EDT 2018,13,0,BridgeSceneComponentScaleSuite,AngleMoveLeftLineTestCase AngleMoveRightLineTestCase , ,BridgeSceneArthurMoveHeadTestCase BridgeSceneArthurMoveLeftArmTestCase BridgeSceneArthurMoveRightLegTestCase BridgeSceneArthurMoveStringShapeTestCase BridgeSceneArthurScaleHeadTestCase BridgeSceneArthurScaleLeftArmTestCase BridgeSceneArthurScaleRightLegTestCase BridgeSceneGalahadMoveLeftArmTestCase BridgeSceneGalahadScaleLeftArmTestCase BridgeSceneLancelotMoveLeftArmTestCase BridgeSceneLancelotScaleLeftArmTestCase BridgeSceneRobinMoveLeftArmTestCase BridgeSceneRobinScaleLeftArmTestCase , ,
